author,published_at,updated_at,like_count,text
@ro.ttingraven,2024-03-27T11:09:30Z,2024-03-27T11:09:30Z,1,this is a lesson not to listen to critics all the time
@altairwithnoS,2024-03-26T01:57:53Z,2024-03-26T01:57:53Z,0,If this album was called &quot;Hood Hottest Preacher&#39;s Daughter&quot; you would have given it an 8
@catsinwonderland7473,2024-03-25T07:55:13Z,2024-03-25T07:55:13Z,1,Ptolamaea (or however you spell it) and Sun Bleached Flies is NOT 6/10 material dawg 😭
@probablyabott9108,2024-03-24T14:42:23Z,2024-03-24T14:42:23Z,0,"Folks, you know that you can still listen to and enjoy the album without Fantano&#39;s blessing right?"
@jerevethepoet6311,2024-03-23T23:23:32Z,2024-03-23T23:23:32Z,0,that is so amazing.. lana is amazing.. but that is so not lana
@santinodicapua2777,2024-03-12T04:37:52Z,2024-03-12T04:37:52Z,0,Never disagreed more with a Fantano take
@user-dy6oc8id5y,2024-03-08T22:19:43Z,2024-03-08T22:19:43Z,1,Dawg whatever
@marblefanboy7724,2024-03-06T19:56:03Z,2024-03-06T19:56:03Z,0,"this album takes more listens than the obvious one or two you gave to understand it because every word, every note, every breath, every break and stripping down of the production, it all serves a purpose"
@yank_crime,2024-03-03T22:23:18Z,2024-03-03T22:23:18Z,3,this score is transphobic
@bp0777,2024-02-29T20:39:39Z,2024-02-29T20:39:39Z,1,"Sir, you wasted my time"
@angelsonlinee,2024-02-28T14:46:12Z,2024-02-28T14:46:12Z,0,"an album like this wasnt intended to be a &quot;horror&quot; like sound because the songs where you say that the album is lacking because of the reverb are completely intended to be that way, the songs are made to give the album life, those tracks are simply letting the album breathe between tracks."
@c7091,2024-02-27T01:03:59Z,2024-02-27T01:03:59Z,2,im sorry but did you listen to the same version of ‘sun bleached flies’ i did?
@carriehazel77,2024-02-27T00:21:27Z,2024-02-27T00:21:27Z,4,Finally unsubscribing because i think you just hate women
@lelepoopoo,2024-02-26T22:09:31Z,2024-02-26T22:09:31Z,0,I agree 🫢
@moooyama,2024-02-23T06:07:39Z,2024-02-23T06:07:39Z,0,this is probably <b>the</b> single worst take you’ve ever expressed publicly boy what
@CoryHatfield,2024-02-22T16:37:10Z,2024-02-22T16:37:10Z,2,Are you deaf?
@redacted000,2024-02-22T04:06:52Z,2024-02-22T04:06:52Z,3,I don&#39;t understand the comparison to Lana. Why does everyone say that? I genuinely want to know.
@angelinapuente,2024-02-09T06:25:27Z,2024-02-09T06:25:27Z,1,genuinely don’t know how a music critic can listen to this album and make this boring ass 5 min review like it’s insane
