author,published_at,updated_at,like_count,text
@dylanagoblin9298,2024-06-18T03:54:32Z,2024-06-18T03:57:22Z,3,"Do any music critics ever actually talk about the music? Like the instrumental and the music theory or do most of them just focus on the lyrical themes/artist themselves. I’m trying to find someone good to watch. This guy just prattles on about absolutely nothing. “Sweet when it needs to be” “dynamic when it needs to be” “lowkey or explosive when it needs to be” doesn’t explain anything to me. The only remote musical term was dynamic. And every song should be dynamic to some degree. I’d like to hear more tbh I don’t understand by the end of the video why he rated it a 10. That’s no hate to the artist, I just feel like I heard 14 minutes of nothing"
@jethro377,2024-06-18T02:52:39Z,2024-06-18T02:52:39Z,3,Are we all just ignoring auto tune now??? So sad
@FriskyShadow,2024-06-18T02:46:20Z,2024-06-18T02:46:20Z,2,jw what level of brainrot i need to enjoy this
@arrasectum,2024-06-18T02:29:10Z,2024-06-18T02:29:10Z,2,Von dutch got my head bouncing like a kangaroo on a pogo stick
@gagapantamantaskaki1628,2024-06-18T02:28:14Z,2024-06-18T02:28:14Z,3,"Idk, I feel like it was a pretty okay album at best. There were some cool songs, but most of them sound like a beginner producers few first beats paired with some mediocre lyrics. There were a few exceptions and it had some catchy songs, but I&#39;m not feeling that it was higher than a 5/10<br><br>Just listened to the deluxe with the 3 extra songs and they were shit. I am going to have to bring this down to an 4.7222 (repeating)/10"
@Mrillsick,2024-06-18T00:38:15Z,2024-06-18T00:38:15Z,1,Sounds like 2008-2013 UK electropop to me. Good but I dont get how you say its groundbreaking...
@ayselozbakr3776,2024-06-17T23:47:53Z,2024-06-17T23:47:53Z,2,Sorry but wth
@nemchoke5843,2024-06-17T22:31:12Z,2024-06-17T22:31:30Z,0,if it was named brat u would give it a 10
@xxblackneedlexx3013,2024-06-17T22:24:01Z,2024-06-17T22:24:01Z,2,💚
@MasterEth,2024-06-17T20:23:42Z,2024-06-17T20:23:42Z,0,Charlie really (A.G.) Cooked with this one
@BertDuzStuff,2024-06-17T20:02:12Z,2024-06-17T20:02:12Z,0,You would’ve given it a 10 if… oh wait
@michajedra7145,2024-06-17T17:52:56Z,2024-06-17T17:52:56Z,0,Omfg melon xcx head confirmed
@kaceress02_47,2024-06-17T16:42:19Z,2024-06-17T16:42:19Z,1,please review What Happened to the Heart? by AURORA
@Pinkgalinfca,2024-06-17T16:39:06Z,2024-06-17T16:39:06Z,0,Common Anthony Wantano
@ignasimoll898,2024-06-17T16:37:47Z,2024-06-17T16:37:47Z,0,If it was called brat you would have gave it a 10/10
@asapeters9329,2024-06-17T14:31:46Z,2024-06-17T14:31:46Z,0,10/10 goddammn
@mr.mouthfeel3975,2024-06-17T14:26:19Z,2024-06-17T14:26:19Z,2,"the first two mintues of this review sound like patrick bateman. <br>&quot;do you like charli xcx? personally her old work is a little &#39;of the time&#39; for me. it wasnt until the mid 2010s when she came into her own, comercially and artistically&quot;"
@heykoolthing,2024-06-17T12:53:07Z,2024-06-17T12:53:07Z,5,does anyone else have a crush on fantano
@ratondulce,2024-06-17T11:47:32Z,2024-06-17T11:47:32Z,3,"naah bro, he tryna appeal to the left, the gender people, since he kinda lost his normal fans with the kanye review"
@danyl123,2024-06-17T11:06:38Z,2024-06-17T11:06:38Z,0,"is he simping or something?     Only OK track was everything is romantic and that was because she took Kanyes song Vultures,  awful"
@Warmelon1,2024-06-17T10:32:41Z,2024-06-17T10:32:41Z,0,Yo are you saying I&#39;ve been sleeping on Charli XCX for all this time? 😮
@androzee,2024-06-17T08:31:51Z,2024-06-17T08:31:51Z,2,"Such a good album with perfect club classics plus such amazing lyrical depth was jaw dropped gagged. i&#39;ve been listening to this on loop first thing in the morning, during showers, commute to college. can&#39;t help but feel like the main character.<br><br>my favs as of n are talk talk, b2b and so i. absolutely loveee the production.<br><br>definitely one of my favourite album rotations right."
@None,2024-06-17T06:46:38Z,2024-06-17T06:46:38Z,0,if it was called &quot;The Big Brat&quot; you would&#39;ve given it a zero
@machingo,2024-06-17T06:42:18Z,2024-06-17T06:42:18Z,1,Your bald😡
@its_a_ducky3467,2024-06-17T04:53:54Z,2024-06-17T04:53:54Z,0,I get so happy when Lord Fantano agrees with my opinion.
@Poizedddoesaa,2024-06-17T04:26:19Z,2024-06-17T04:26:19Z,3,This album is insanely hard to listen to in my opinion
@The_Room_2_Doggys_Revenge,2024-06-17T03:13:43Z,2024-06-17T03:13:43Z,0,"Damn you Melon! I give a listen to some of your loved albums, mostly rock but give a try to other genre when the rating is high, and now I&#39;m enjoying albums I would&#39;ve never listen to : first Maze Envy by Civerous and now this"
@shakurwright2522,2024-06-17T03:03:39Z,2024-06-17T03:03:39Z,1,HOLY SHIT!!!!!!!!! ITS BEEN SO LONG SINCE WE HAVE SEEN A 10!!!!!!!!!!!! I have to check out this album 😭😭😭😭
@darkknight783,2024-06-17T02:36:08Z,2024-06-17T02:36:08Z,1,Hell yeah completely agree this album is exquisite
@Charlie-hv3dh,2024-06-17T02:28:11Z,2024-06-17T02:28:11Z,0,"I tried to listen to this album, but it stank!!!"
@GwiloViou,2024-06-17T02:17:44Z,2024-06-17T02:17:44Z,3,Can’t believe this is the 8th album in the history of music
@rellyrelishes,2024-06-17T01:44:19Z,2024-06-17T01:44:19Z,1,I&#39;m at the airport watching someone watch this review
@afterrluv,2024-06-17T01:39:57Z,2024-06-17T01:39:57Z,0,YES
@kfcblaziken495,2024-06-16T22:56:05Z,2024-06-16T22:56:05Z,0,:)
@minty-x-gamingmxm3644,2024-06-16T22:36:23Z,2024-06-16T22:36:23Z,3,A little bit over glazed for sure
@somedonkus5215,2024-06-16T21:28:23Z,2024-06-16T21:28:23Z,7,Just saw someone fall to their knees in the produce section at a grocery store. Hope they’re ok
@LucasEMota-fu4tz,2024-06-16T20:02:10Z,2024-06-16T20:02:10Z,4,REALLLLLLLLLLLY DUDE?
@nextstopeverywhere,2024-06-16T19:41:12Z,2024-06-16T19:41:12Z,0,😐😬
@glizeuk,2024-06-16T19:23:00Z,2024-06-16T19:23:00Z,1,Ride carti&#39;s pp and you will know what your ex wife felt like in the relationship
@ernie39,2024-06-16T18:38:34Z,2024-06-16T18:41:20Z,0,"let&#39;s gooo, I love this analysis!!! if I can add, Apple hits me so hard as specifically a description of going back to visit your parents as an adult where you&#39;ve identified/broken patterns of dysfunction but your family hasn&#39;t -- e.g. the phrase &quot;apple doesn&#39;t fall far from the tree&quot; is almost exclusively used to describe children and their similarity to their parents, the lyrics &quot;i think the apple&#39;s rotten right to the core from all the things passed down from all the apples coming before&quot; seems to be referencing something like generational development/trauma, etc. Like the ending of &quot;I know where you go when you&#39;re feeling alone, do you? do you? do you?&quot; kind of haunts me fjcjd, it echoes the song&#39;s feelings of frustration about reflecting on behaviors of self and others where the other (family members) haven&#39;t and keep choosing not to. Hurts good. <br><br>(edit: typo)"
@cpda3,2024-06-16T17:29:51Z,2024-06-16T17:29:51Z,0,10/10
@AH-sc8be,2024-06-16T17:23:31Z,2024-06-16T17:23:31Z,2,"I love charli but this is a 7.5/8. I like where she is going, but the second half of the album was weaker than the rest. All great but a 10/10 means she can’t do better and I think she still has a lot more room and the next album will be very telling of her full talent. It will probably be my most played aoty regardless though."
@rje1157,2024-06-16T17:22:12Z,2024-06-16T17:22:12Z,0,YES!
@xxx_rotfd_xiii_xii3619,2024-06-16T17:15:02Z,2024-06-16T17:15:02Z,4,this glaze is strong with this one
@incface,2024-06-16T16:17:09Z,2024-06-16T16:17:09Z,2,Had some dumb zoomer today try to tell me Tortured Poets Department was better than this. Love having to laugh in someone&#39;s face.
@tunasandwich395,2024-06-16T16:11:54Z,2024-06-16T16:11:54Z,6,10/10 huh? Let&#39;s check it ou- oh... 🤢🤮
@tomascruz9531,2024-06-16T15:27:18Z,2024-06-16T15:27:18Z,0,yeat would go crazy on these beats
@jtbowman132,2024-06-16T14:58:43Z,2024-06-16T14:58:43Z,0,BUMPING THAT
